,proband_id,test_name,phase,trial_type,n,rsp,corr,rt,total_time
0,A110,ctrails,number,practice,0,1,Correct,1450,6114
1,A110,ctrails,number,practice,1,2,Correct,800,6114
2,A110,ctrails,number,practice,2,3,Correct,610,6114
3,A110,ctrails,number,practice,3,4,Correct,720,6114
4,A110,ctrails,number,practice,4,5,Correct,600,6114
5,A110,ctrails,number,practice,5,6,Correct,710,6114
6,A110,ctrails,number,practice,6,7,Correct,470,6114
7,A110,ctrails,number,practice,7,8,Correct,710,6114
8,A110,ctrails,number,test,0,1,Correct,1400,29780
9,A110,ctrails,number,test,1,2,Correct,960,29780
10,A110,ctrails,number,test,2,3,Correct,730,29780
11,A110,ctrails,number,test,3,4,Correct,1180,29780
12,A110,ctrails,number,test,4,5,Correct,470,29780
13,A110,ctrails,number,test,5,6,Correct,700,29780
14,A110,ctrails,number,test,6,7,Correct,590,29780
15,A110,ctrails,number,test,7,8,Correct,550,29780
16,A110,ctrails,number,test,8,9,Correct,640,29780
17,A110,ctrails,number,test,9,10,Correct,2250,29780
18,A110,ctrails,number,test,10,11,Correct,550,29780
19,A110,ctrails,number,test,11,12,Correct,680,29780
20,A110,ctrails,number,test,12,13,Correct,2081,29780
21,A110,ctrails,number,test,13,14,Correct,1540,29780
22,A110,ctrails,number,test,14,15,Correct,380,29780
23,A110,ctrails,number,test,15,16,Correct,560,29780
24,A110,ctrails,number,test,16,17,Correct,1260,29780
25,A110,ctrails,number,test,17,18,Correct,1640,29780
26,A110,ctrails,number,test,18,19,Correct,1270,29780
27,A110,ctrails,number,test,19,20,Correct,2750,29780
28,A110,ctrails,number,test,20,21,Correct,730,29780
29,A110,ctrails,number,test,21,22,Correct,690,29780
30,A110,ctrails,number,test,22,24,Incorrect,1217,29780
31,A110,ctrails,number,test,23,23,Correct,2670,29780
32,A110,ctrails,number,test,24,24,Correct,1030,29780
33,A110,ctrails,number,test,25,25,Correct,461,29780
34,A110,ctrails,number,test,26,26,Correct,680,29780
35,A110,ctrails,letter,practice,0,a,Correct,1951,7046
36,A110,ctrails,letter,practice,1,b,Correct,600,7046
37,A110,ctrails,letter,practice,2,c,Correct,800,7046
38,A110,ctrails,letter,practice,3,d,Correct,790,7046
39,A110,ctrails,letter,practice,4,e,Correct,990,7046
40,A110,ctrails,letter,practice,5,f,Correct,760,7046
41,A110,ctrails,letter,practice,6,g,Correct,540,7046
42,A110,ctrails,letter,practice,7,h,Correct,570,7046
43,A110,ctrails,letter,test,0,a,Correct,6490,51862
44,A110,ctrails,letter,test,1,b,Correct,950,51862
45,A110,ctrails,letter,test,2,c,Correct,1070,51862
46,A110,ctrails,letter,test,3,d,Correct,1510,51862
47,A110,ctrails,letter,test,4,e,Correct,540,51862
48,A110,ctrails,letter,test,5,f,Correct,630,51862
49,A110,ctrails,letter,test,6,g,Correct,840,51862
50,A110,ctrails,letter,test,7,h,Correct,2230,51862
51,A110,ctrails,letter,test,8,i,Correct,680,51862
52,A110,ctrails,letter,test,9,j,Correct,760,51862
53,A110,ctrails,letter,test,10,k,Correct,3487,51862
54,A110,ctrails,letter,test,11,l,Correct,1510,51862
55,A110,ctrails,letter,test,12,m,Correct,1880,51862
56,A110,ctrails,letter,test,13,n,Correct,620,51862
57,A110,ctrails,letter,test,14,o,Correct,590,51862
58,A110,ctrails,letter,test,15,p,Correct,1180,51862
59,A110,ctrails,letter,test,16,q,Correct,560,51862
60,A110,ctrails,letter,test,17,r,Correct,270,51862
61,A110,ctrails,letter,test,18,s,Correct,530,51862
62,A110,ctrails,letter,test,19,t,Correct,460,51862
63,A110,ctrails,letter,test,20,u,Correct,380,51862
64,A110,ctrails,letter,test,21,u,Incorrect,470,51862
65,A110,ctrails,letter,test,22,v,Correct,620,51862
66,A110,ctrails,letter,test,23,z,Incorrect,780,51862
67,A110,ctrails,letter,test,24,z,Incorrect,2461,51862
68,A110,ctrails,letter,test,25,y,Incorrect,1570,51862
69,A110,ctrails,letter,test,26,y,Incorrect,600,51862
70,A110,ctrails,letter,test,27,y,Incorrect,270,51862
71,A110,ctrails,letter,test,28,v,Incorrect,3170,51862
72,A110,ctrails,letter,test,29,y,Incorrect,1030,51862
73,A110,ctrails,letter,test,30,z,Incorrect,520,51862
74,A110,ctrails,letter,test,31,u,Incorrect,1280,51862
75,A110,ctrails,letter,test,32,w,Correct,2720,51862
76,A110,ctrails,letter,test,33,y,Incorrect,580,51862
77,A110,ctrails,letter,test,34,y,Incorrect,410,51862
78,A110,ctrails,letter,test,35,y,Incorrect,350,51862
79,A110,ctrails,letter,test,36,y,Incorrect,570,51862
80,A110,ctrails,letter,test,37,z,Incorrect,550,51862
81,A110,ctrails,letter,test,38,x,Correct,790,51862
82,A110,ctrails,letter,test,39,y,Correct,760,51862
83,A110,ctrails,letter,test,40,z,Correct,681,51862
84,A110,ctrails,number-letter,practice,0,1,Correct,2840,8706
85,A110,ctrails,number-letter,practice,1,a,Correct,790,8706
86,A110,ctrails,number-letter,practice,2,2,Correct,760,8706
87,A110,ctrails,number-letter,practice,3,b,Correct,1870,8706
88,A110,ctrails,number-letter,practice,4,3,Correct,630,8706
89,A110,ctrails,number-letter,practice,5,c,Correct,470,8706
90,A110,ctrails,number-letter,practice,6,4,Correct,733,8706
91,A110,ctrails,number-letter,practice,7,d,Correct,570,8706
92,A110,ctrails,number-letter,test,0,a,Incorrect,2260,64006
93,A110,ctrails,number-letter,test,1,1,Correct,440,64006
94,A110,ctrails,number-letter,test,2,a,Correct,480,64006
95,A110,ctrails,number-letter,test,3,2,Correct,1670,64006
